epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,13978.1,0.9735,0.55595,1.00727,0.88803,0.86977,0.91217,0.61626,1.30991,0.56214,1.13394,0.000476796,0.000476796,0.000476796
177,14057.5,0.97191,0.55885,1.00783,0.88977,0.86899,0.91238,0.61746,1.31081,0.56195,1.13408,0.000447606,0.000447606,0.000447606
178,14136.9,0.96805,0.55324,1.00487,0.88881,0.87003,0.91291,0.61992,1.30259,0.56047,1.13,0.000419552,0.000419552,0.000419552
179,14218,0.9792,0.56349,1.00947,0.89094,0.86842,0.91329,0.61799,1.30722,0.56153,1.13213,0.00039264,0.00039264,0.00039264
180,14299.3,0.97893,0.56232,1.00927,0.89213,0.86621,0.9133,0.61638,1.31206,0.56286,1.13424,0.000366877,0.000366877,0.000366877
181,14378.9,0.97418,0.55915,1.00897,0.89419,0.86411,0.91353,0.61422,1.31937,0.56439,1.13742,0.00034227,0.00034227,0.00034227
182,14458.2,0.97467,0.55912,1.00577,0.89343,0.86534,0.91306,0.61418,1.32124,0.56515,1.13811,0.000318825,0.000318825,0.000318825
183,14540.2,0.9705,0.55572,1.00767,0.89426,0.86536,0.91373,0.61564,1.3188,0.56436,1.13654,0.000296546,0.000296546,0.000296546
184,14623.6,0.97693,0.56176,1.0085,0.89286,0.86718,0.91393,0.61499,1.32188,0.5651,1.13759,0.000275441,0.000275441,0.000275441
185,14706.6,0.9593,0.54993,0.99842,0.89367,0.86729,0.91405,0.6144,1.32271,0.56541,1.13772,0.000255513,0.000255513,0.000255513
