epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,6651.68,1.54379,1.24855,1.40389,0.61079,0.47863,0.45328,0.24819,1.72645,1.34706,1.55054,0.00642358,0.00642358,0.00642358
181,6687.25,1.53638,1.23885,1.39616,0.5689,0.51864,0.41121,0.22032,1.76465,1.36171,1.57693,0.0064036,0.0064036,0.0064036
182,6721.86,1.5362,1.23704,1.39656,0.69469,0.45562,0.453,0.2419,1.7505,1.36184,1.56386,0.00638362,0.00638362,0.00638362
183,6757.17,1.53816,1.25029,1.38949,0.65464,0.44951,0.45072,0.24124,1.72277,1.34545,1.54513,0.00636364,0.00636364,0.00636364
184,6792.53,1.51957,1.24173,1.39461,0.59701,0.45642,0.4433,0.24476,1.73101,1.3474,1.55287,0.00634366,0.00634366,0.00634366
185,6827.78,1.51956,1.24081,1.38583,0.58043,0.47886,0.4309,0.24382,1.70923,1.34568,1.54685,0.00632368,0.00632368,0.00632368
186,6863.41,1.53039,1.23503,1.39631,0.59306,0.48491,0.42873,0.24258,1.72425,1.36087,1.54732,0.0063037,0.0063037,0.0063037
187,6898.73,1.53824,1.25765,1.40257,0.60388,0.46482,0.446,0.2526,1.72432,1.35359,1.54317,0.00628372,0.00628372,0.00628372
188,6934.34,1.54436,1.23307,1.39162,0.63544,0.44747,0.45167,0.25194,1.72289,1.3447,1.53735,0.00626374,0.00626374,0.00626374
189,6969.46,1.50764,1.22009,1.37556,0.61677,0.47007,0.43558,0.24883,1.74337,1.34927,1.55207,0.00624376,0.00624376,0.00624376
190,7004.97,1.5259,1.22015,1.38191,0.63255,0.47676,0.42783,0.24496,1.73829,1.35499,1.5586,0.00622378,0.00622378,0.00622378
191,7039.64,1.53578,1.22286,1.39137,0.60409,0.47841,0.43171,0.23805,1.7395,1.36065,1.54926,0.0062038,0.0062038,0.0062038
192,7075.56,1.52559,1.23259,1.39373,0.61281,0.48738,0.4885,0.2449,1.72458,1.33915,1.54997,0.00618382,0.00618382,0.00618382
193,7110.62,1.52621,1.22173,1.38689,0.68664,0.46111,0.45487,0.23993,1.72721,1.34667,1.54759,0.00616384,0.00616384,0.00616384
194,7146.54,1.50493,1.21558,1.37784,0.60764,0.4656,0.41568,0.2198,1.71932,1.34653,1.53904,0.00614386,0.00614386,0.00614386
195,7181.77,1.53251,1.24087,1.39436,0.67973,0.45909,0.47222,0.25044,1.73765,1.36665,1.55421,0.00612388,0.00612388,0.00612388
196,7217.59,1.52798,1.21367,1.3833,0.65648,0.47184,0.44523,0.25325,1.72571,1.3474,1.5451,0.0061039,0.0061039,0.0061039
197,7253.34,1.52941,1.2316,1.38853,0.63876,0.45378,0.45622,0.26028,1.71717,1.34354,1.54004,0.00608392,0.00608392,0.00608392
198,7289.24,1.53122,1.24161,1.39802,0.65726,0.46589,0.44484,0.24976,1.74906,1.35132,1.56868,0.00606394,0.00606394,0.00606394
199,7324.52,1.52908,1.24341,1.38718,0.63052,0.4841,0.43547,0.2424,1.7287,1.34724,1.55515,0.00604396,0.00604396,0.00604396
200,7360.92,1.51952,1.2176,1.39008,0.62005,0.4887,0.45864,0.25246,1.73878,1.3529,1.55397,0.00602398,0.00602398,0.00602398
201,7395.59,1.51215,1.2139,1.37458,0.65114,0.5002,0.444,0.25047,1.72873,1.35075,1.55308,0.006004,0.006004,0.006004
202,7431.44,1.50505,1.21138,1.3768,0.64601,0.49057,0.4457,0.25064,1.7355,1.35684,1.54888,0.00598402,0.00598402,0.00598402
203,7465.66,1.51114,1.21999,1.3727,0.59646,0.49305,0.44546,0.24885,1.73563,1.34594,1.55807,0.00596404,0.00596404,0.00596404
204,7501.21,1.50878,1.21058,1.38637,0.60968,0.48387,0.4507,0.2501,1.71535,1.33253,1.54677,0.00594406,0.00594406,0.00594406
205,7535.69,1.51596,1.20696,1.37868,0.60183,0.48895,0.44911,0.25047,1.71809,1.34792,1.55147,0.00592408,0.00592408,0.00592408
206,7571.35,1.51299,1.21291,1.3803,0.63708,0.47755,0.44918,0.2506,1.72417,1.35434,1.55265,0.0059041,0.0059041,0.0059041
207,7605.97,1.52082,1.21496,1.39056,0.65036,0.487,0.44728,0.25622,1.72806,1.33798,1.55137,0.00588412,0.00588412,0.00588412
208,7641.96,1.52925,1.22505,1.38673,0.63871,0.4825,0.45128,0.25737,1.73888,1.34083,1.56365,0.00586414,0.00586414,0.00586414
209,7676.31,1.50773,1.21048,1.37827,0.61321,0.48017,0.4474,0.2505,1.72107,1.33249,1.55244,0.00584416,0.00584416,0.00584416
210,7712.12,1.51355,1.21332,1.38387,0.61709,0.48555,0.44339,0.23817,1.72417,1.33766,1.5503,0.00582418,0.00582418,0.00582418
211,7746.87,1.50176,1.20171,1.37173,0.63135,0.49242,0.43966,0.23816,1.71725,1.34727,1.5384,0.0058042,0.0058042,0.0058042
212,7782.52,1.48406,1.17987,1.36616,0.66485,0.47645,0.45455,0.25017,1.71413,1.34814,1.54129,0.00578422,0.00578422,0.00578422
213,7816.64,1.51918,1.21098,1.3775,0.63871,0.48467,0.44292,0.25125,1.72001,1.34255,1.54556,0.00576424,0.00576424,0.00576424
214,7852.29,1.48762,1.18377,1.36265,0.63707,0.48207,0.44526,0.25105,1.72562,1.34297,1.54204,0.00574426,0.00574426,0.00574426
215,7886.79,1.47949,1.18766,1.365,0.64282,0.46932,0.44364,0.24526,1.72375,1.33232,1.54496,0.00572428,0.00572428,0.00572428
216,7923.15,1.48687,1.18518,1.36675,0.68304,0.45137,0.44713,0.24779,1.72245,1.34785,1.55337,0.0057043,0.0057043,0.0057043
217,7958.1,1.51018,1.19708,1.37314,0.66571,0.47339,0.4434,0.24685,1.70474,1.34526,1.54051,0.00568432,0.00568432,0.00568432
218,7993.98,1.49778,1.20132,1.36919,0.68043,0.47283,0.44481,0.25326,1.70765,1.33664,1.53864,0.00566434,0.00566434,0.00566434
219,8028.43,1.50722,1.20938,1.38264,0.69211,0.46958,0.44501,0.2464,1.72186,1.34479,1.54251,0.00564436,0.00564436,0.00564436
220,8063.64,1.51346,1.20689,1.37896,0.70178,0.45337,0.45345,0.25677,1.73673,1.35384,1.55909,0.00562438,0.00562438,0.00562438
221,8097.89,1.51498,1.21013,1.37709,0.63318,0.45842,0.44514,0.2458,1.72772,1.34532,1.5439,0.0056044,0.0056044,0.0056044
222,8133.34,1.49665,1.18478,1.37515,0.60801,0.48248,0.454,0.24455,1.71851,1.34457,1.54037,0.00558442,0.00558442,0.00558442
223,8167.24,1.51063,1.18764,1.37312,0.68226,0.48114,0.45034,0.24616,1.72641,1.34927,1.55071,0.00556444,0.00556444,0.00556444
224,8202.71,1.47935,1.18124,1.36493,0.66949,0.4865,0.45302,0.25303,1.7256,1.33941,1.54854,0.00554446,0.00554446,0.00554446
225,8237.49,1.47973,1.17442,1.37201,0.65497,0.46736,0.45433,0.25698,1.72617,1.33656,1.54719,0.00552448,0.00552448,0.00552448
226,8272.5,1.48153,1.17237,1.3711,0.62371,0.4709,0.42662,0.23243,1.72768,1.32845,1.54993,0.0055045,0.0055045,0.0055045
227,8308.13,1.49013,1.19458,1.36356,0.60244,0.49682,0.44086,0.24583,1.72727,1.3454,1.54645,0.00548452,0.00548452,0.00548452
228,8343.28,1.49566,1.18651,1.36772,0.63411,0.47399,0.44063,0.24673,1.71613,1.34549,1.54846,0.00546454,0.00546454,0.00546454
229,8378.71,1.48901,1.18222,1.36607,0.65443,0.46638,0.44859,0.25019,1.70458,1.34353,1.53745,0.00544456,0.00544456,0.00544456
230,8412.56,1.4798,1.18773,1.36294,0.61355,0.49493,0.45468,0.25377,1.7146,1.33739,1.54403,0.00542458,0.00542458,0.00542458
231,8447.76,1.4837,1.17116,1.36347,0.61828,0.47146,0.43677,0.24638,1.73046,1.35022,1.56058,0.0054046,0.0054046,0.0054046
232,8482.43,1.46421,1.16907,1.36165,0.65166,0.44265,0.44844,0.24698,1.72581,1.36161,1.55645,0.00538462,0.00538462,0.00538462
233,8518.18,1.48465,1.17204,1.35709,0.69485,0.44545,0.45387,0.24919,1.73869,1.36208,1.56962,0.00536464,0.00536464,0.00536464
234,8553.11,1.48209,1.17182,1.36298,0.6587,0.45994,0.45071,0.2511,1.72243,1.34295,1.55503,0.00534466,0.00534466,0.00534466
235,8588.66,1.45321,1.14908,1.34943,0.63527,0.46908,0.44686,0.24909,1.71593,1.33862,1.54977,0.00532468,0.00532468,0.00532468
236,8623.25,1.47163,1.16829,1.35944,0.67055,0.45691,0.44372,0.25065,1.73254,1.3559,1.55793,0.0053047,0.0053047,0.0053047
237,8658.67,1.50413,1.18178,1.3696,0.6918,0.46592,0.44453,0.24667,1.71815,1.34486,1.54996,0.00528472,0.00528472,0.00528472
238,8692.78,1.47146,1.16533,1.36034,0.68998,0.46796,0.44621,0.24682,1.71444,1.34252,1.54629,0.00526474,0.00526474,0.00526474
239,8729.24,1.47672,1.18458,1.35975,0.65492,0.47029,0.44287,0.25021,1.71754,1.33846,1.55032,0.00524476,0.00524476,0.00524476
240,8763.73,1.47052,1.16891,1.35875,0.67698,0.48217,0.4379,0.24318,1.71091,1.32608,1.54681,0.00522478,0.00522478,0.00522478
241,8798.77,1.46285,1.16334,1.34637,0.65984,0.47048,0.4296,0.23874,1.71227,1.32771,1.54824,0.0052048,0.0052048,0.0052048
242,8833.01,1.48057,1.16671,1.37539,0.62386,0.48689,0.43769,0.23947,1.70637,1.33828,1.54452,0.00518482,0.00518482,0.00518482
243,8867.94,1.47167,1.16008,1.35613,0.63807,0.477,0.43228,0.24201,1.71876,1.3332,1.55355,0.00516484,0.00516484,0.00516484
244,8902.39,1.4906,1.18097,1.36682,0.61864,0.50825,0.43614,0.24339,1.72177,1.32927,1.55232,0.00514486,0.00514486,0.00514486
245,8938.12,1.4827,1.17153,1.35804,0.62323,0.49118,0.44026,0.24844,1.71026,1.32643,1.54673,0.00512488,0.00512488,0.00512488
246,8972.76,1.47981,1.16135,1.37341,0.62662,0.48284,0.45232,0.25344,1.71556,1.33259,1.54821,0.0051049,0.0051049,0.0051049
247,9008.09,1.45979,1.15138,1.34822,0.65698,0.47592,0.45064,0.25393,1.71434,1.33058,1.54671,0.00508492,0.00508492,0.00508492
