epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,8886.84,1.71953,1.4594,1.52701,0.39856,0.56489,0.36694,0.16903,1.8637,1.47488,1.67975,0.00692308,0.00692308,0.00692308
156,8943.35,1.71407,1.45622,1.52132,0.55791,0.45347,0.34445,0.16893,1.87218,1.48091,1.68107,0.0069031,0.0069031,0.0069031
157,9000.34,1.72801,1.46727,1.5319,0.5484,0.45457,0.34368,0.16751,1.86853,1.48532,1.68506,0.00688312,0.00688312,0.00688312
158,9057.47,1.71974,1.44801,1.53367,0.53453,0.43232,0.34842,0.17211,1.86642,1.50014,1.68093,0.00686314,0.00686314,0.00686314
159,9115.2,1.72007,1.46848,1.54223,0.55033,0.4576,0.42465,0.17951,1.86452,1.48065,1.68016,0.00684316,0.00684316,0.00684316
160,9174.23,1.72571,1.47167,1.53406,0.54193,0.43983,0.34531,0.17191,1.84633,1.47278,1.6693,0.00682318,0.00682318,0.00682318
161,9232.1,1.69998,1.43197,1.51564,0.54801,0.43572,0.34333,0.17007,1.84804,1.48171,1.6716,0.0068032,0.0068032,0.0068032
162,9290.05,1.70581,1.43302,1.5109,0.55418,0.46875,0.34314,0.16674,1.86426,1.49109,1.68318,0.00678322,0.00678322,0.00678322
163,9348.04,1.70869,1.4661,1.52694,0.5588,0.45483,0.33642,0.16718,1.86156,1.49428,1.67638,0.00676324,0.00676324,0.00676324
164,9407.12,1.72353,1.45216,1.51923,0.55423,0.45671,0.3411,0.16597,1.8615,1.48045,1.67711,0.00674326,0.00674326,0.00674326
165,9465.11,1.70564,1.45155,1.5301,0.56429,0.44692,0.35418,0.17191,1.86408,1.4815,1.67969,0.00672328,0.00672328,0.00672328
166,9523.92,1.73036,1.46414,1.52999,0.56389,0.44528,0.34296,0.17017,1.87511,1.47621,1.6814,0.0067033,0.0067033,0.0067033
167,9583.17,1.70406,1.43917,1.52248,0.39231,0.45387,0.34372,0.17033,1.86335,1.46354,1.67922,0.00668332,0.00668332,0.00668332
168,9642.49,1.71866,1.44361,1.52653,0.38701,0.455,0.3432,0.17253,1.86596,1.47211,1.67976,0.00666334,0.00666334,0.00666334
169,9700.69,1.70895,1.45104,1.52458,0.55637,0.4277,0.3371,0.1692,1.85539,1.46576,1.67152,0.00664336,0.00664336,0.00664336
170,9758.2,1.71787,1.4455,1.51367,0.39154,0.43234,0.33894,0.16828,1.86499,1.46687,1.67809,0.00662338,0.00662338,0.00662338
171,9814.85,1.70098,1.4352,1.51008,0.54507,0.44618,0.34267,0.16935,1.84751,1.46842,1.66709,0.0066034,0.0066034,0.0066034
172,9872.23,1.71056,1.44002,1.51792,0.38841,0.44482,0.34628,0.17561,1.85646,1.47048,1.66885,0.00658342,0.00658342,0.00658342
